0b4991bdfd7a01c103617f9053ac387e26e7a8a7d5a331cfc46c4e035d773038c17aa, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,Checked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,meat,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,cylinder,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
004efd8229fb546305c8937bde64f1ef8694dcdf5334a1af432aca24f0ae1151b8db3, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,jeremy,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,gauker,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
274b1b58e128e105ac26d57fa8dc05fbbbce233bc0a311410d6a1c1b2d0b98e2364b4, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Oscar,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Mayer,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
d621441f9bf33f1458d65236d52cc73a87d4a290f50dbbfbb2162892c21ea1966d40f, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
a5c84522aa598d33aa9628f5bc854c53691300791b0b026223bec3e1386a168756d65, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
